profile_id,mean_baseline_score,mean_post_score,mean_signed_delta_score,mean_abs_delta_score,mean_baseline_abs_score,mean_exposure_quality_score,mean_attack_realism_score,mean_attack_coherence_score,mean_post_plausibility_score,mean_post_consistency_score,n_attacked_opinion_leaves,mean_adversarial_effectivity,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,abs_delta_indicator__alliance_commitment_support,abs_delta_indicator__civil_defense_preparedness_support,abs_delta_indicator__domestic_security_powers_expansion_support,abs_delta_indicator__strategic_autonomy_support,signed_delta_indicator__alliance_commitment_support,signed_delta_indicator__civil_defense_preparedness_support,signed_delta_indicator__domestic_security_powers_expansion_support,signed_delta_indicator__strategic_autonomy_support,adversarial_delta_indicator__alliance_commitment_support,adversarial_delta_indicator__civil_defense_preparedness_support,adversarial_delta_indicator__domestic_security_powers_expansion_support,adversarial_delta_indicator__strategic_autonomy_support,mean_baseline_abs_score_z,mean_exposure_quality_score_z,mean_abs_delta_score_z,mean_signed_delta_score_z,mean_adversarial_effectivity_z,abs_delta_indicator__alliance_commitment_support_z,abs_delta_indicator__civil_defense_preparedness_support_z,abs_delta_indicator__domestic_security_powers_expansion_support_z,abs_delta_indicator__strategic_autonomy_support_z,adversarial_delta_indicator__alliance_commitment_support_z,adversarial_delta_indicator__civil_defense_preparedness_support_z,adversarial_delta_indicator__domestic_security_powers_expansion_support_z,adversarial_delta_indicator__strategic_autonomy_support_z,profile_cont_age_years_z,profile_cont_big_five_neuroticism_mean_pct_z,profile_cont_big_five_openness_to_experience_mean_pct_z,profile_cont_big_five_conscientiousness_mean_pct_z,profile_cont_big_five_extraversion_mean_pct_z,profile_cont_big_five_agreeableness_mean_pct_z
profile_0287,588.25,614.5,26.25,46.25,588.25,0.7191666666666667,0.75,0.7875,0.8250000000000001,0.8375,4,1.25,63.0,20.114,0.0,0.0,0.0,2.145,2.219,4.08,18.239,34.788,27.669,34.709,37.053,26.785,29.874,75.48,81.679,72.576,72.698,82.43,85.936,78.466,44.588,21.216,38.989,35.423,26.866,21.315,31.4,52.867,33.147,39.35,33.041,45.436,42.989,41.138,0.418,0.582,1.0,0.0,0.0,33.0,40.0,57.0,55.0,33.0,-40.0,57.0,55.0,-33.0,40.0,-57.0,55.0,1.4407970596653987,0.1798183510448076,0.3169519058863546,0.1709971054648948,0.5998067673956408,-0.3929404844015725,-0.4141726096367069,0.6884651225490045,0.6830745615033386,-0.8928646362593561,1.4274244927511324,-0.6884651225490045,0.7095169860793042,1.321463956895081,-0.7027939638439713,-0.2823870767960722,-0.8722557695492319,1.0746199768319662,-1.7442091806541533
profile_0288,295.25,337.75,42.5,42.5,295.25,0.7283333333333333,0.725,0.825,0.675,0.775,4,-21.0,37.0,11.686,4.286,23.599,24.192,12.028,0.0,12.632,31.887,21.406,11.592,41.287,32.178,24.029,27.063,53.043,60.584,53.484,60.158,51.078,47.383,54.288,88.404,98.302,93.394,92.811,94.753,84.321,91.998,29.249,18.168,8.953,14.213,14.158,30.684,19.238,0.7846,0.2154,1.0,0.0,0.0,30.0,72.0,25.0,43.0,30.0,72.0,25.0,43.0,-30.0,-72.0,-25.0,43.0,-0.5683576341068775,0.6496525224207831,-0.0936075576970058,0.9918842439595892,-0.7753298193692233,-0.5910617370410208,1.4551536961989229,-0.9386311788962056,-0.0567173823630932,-0.8207236745362733,-1.097793374696772,0.9386311788962056,0.3842991162186606,-0.30919873315105595,1.6888621004175752,-1.1073533248396639,-0.9820831689060504,0.17900331437609582,-1.4039607654422253
profile_0295,364.5,345.25,-19.25,55.25,364.5,0.7066666666666667,0.7,0.8,0.8,0.75,4,11.75,65.0,32.017,31.125,44.06,45.53,31.493,55.727,39.992,90.525,100.0,93.861,96.891,92.34,95.344,94.827,49.202,45.411,35.171,35.659,45.29,45.445,42.696,70.767,71.975,76.531,75.232,74.456,72.052,73.502,58.909,50.04,46.094,53.342,36.12,43.078,47.931,0.4333,0.5667,1.0,0.0,0.0,67.0,67.0,72.0,15.0,-67.0,-67.0,72.0,-15.0,67.0,67.0,-72.0,-15.0,-0.0934976936845903,-0.4608646099224435,1.30229461848642,-2.127486882320249,1.2487476285655763,1.852433712178841,1.1630714609121056,1.451166513851447,-1.7828985847181007,1.5118340878434071,2.036182371510895,-1.451166513851447,-1.1875872547744504,1.4468995484370915,0.9588698471322922,-0.026496861135792877,1.665495589548397,-0.2503948306809167,-0.3154204660738497
profile_0301,392.25,459.75,67.5,67.5,392.25,0.7066666666666667,0.7,0.8,0.6000000000000001,0.65,4,-33.5,50.0,76.176,74.005,64.973,67.067,89.474,70.379,73.679,65.292,75.037,69.471,73.314,64.145,82.98,71.707,13.228,17.523,16.149,2.844,23.583,17.424,15.125,30.863,55.052,28.345,26.707,30.069,29.297,33.389,35.326,26.689,39.234,29.67,21.509,21.298,28.954,0.367,0.633,0.0,0.0,1.0,60.0,70.0,72.0,68.0,60.0,70.0,72.0,68.0,-60.0,-70.0,-72.0,68.0,0.0967891416470842,-0.4608646099224435,2.643455532858731,2.254787533951427,-1.5478784636191472,1.3901507893534617,1.338320802084196,1.451166513851447,1.4845158340253064,-1.542133291767102,-1.052700198492345,-1.451166513851447,1.0618363450950017,0.5061326118720125,-0.6242929586653149,-0.7413546003651644,0.7621837883638913,-1.2716971303157418,1.0248447775234628
profile_0309,404.25,413.0,8.75,65.25,404.25,0.7233333333333334,0.725,0.8250000000000001,0.8,0.825,4,13.75,47.0,56.661,51.595,55.992,70.443,60.192,49.496,57.397,46.124,54.458,54.183,59.549,44.529,54.115,52.159,26.922,12.664,21.967,6.961,3.354,15.929,14.633,34.984,40.264,33.249,49.758,41.637,20.199,36.682,74.906,86.281,87.574,75.577,92.299,93.549,85.031,0.3821,0.6179,0.0,1.0,0.0,43.0,70.0,103.0,45.0,-43.0,-70.0,103.0,45.0,43.0,70.0,-103.0,45.0,0.17907534070943,0.3933793380338894,2.3971198547087145,-0.7130351975293914,1.3723554116455643,0.2674636910632549,1.338320802084196,3.027416055876494,0.0665812749479787,0.934706394058744,2.103822135817535,-3.027416055876494,0.4385020945287678,0.3179792245589967,-0.4943262366676702,1.3710487006184198,-0.0015679023607931926,-1.2899221033461121,0.3770518990762445
profile_0310,402.75,391.75,-11.0,32.5,402.75,0.7066666666666667,0.7,0.8,0.8,0.85,4,23.5,51.0,33.644,14.031,38.319,27.607,25.727,13.463,25.465,43.139,55.536,55.501,66.533,75.725,53.583,58.336,64.817,68.842,49.428,79.583,64.006,61.684,64.727,64.73,64.795,70.537,70.112,83.521,67.735,70.238,43.02,41.815,39.587,56.229,49.181,51.304,46.856,0.5459,0.4541,1.0,0.0,0.0,36.0,51.0,18.0,25.0,-36.0,-51.0,18.0,25.0,36.0,51.0,-18.0,25.0,0.1687895658266368,-0.4608646099224435,-1.1884327939193005,-1.7107287966229427,1.9749433541605048,-0.1948192317621243,0.2284083079942908,-1.2945584948373454,-1.1664052981627409,0.7663774833715508,1.67543696187548,1.2945584948373454,-0.1035276885723049,0.5688504076430178,0.8300476847878306,-0.06699177970414254,0.23977106805082832,0.5656913092216925,-0.8933892134760569
profile_0311,520.0,565.75,45.75,45.75,520.0,0.7341666666666666,0.725,0.8250000000000001,0.8,0.9,4,-27.75,45.0,30.205,34.784,34.414,37.98,38.537,27.051,33.829,30.606,38.967,28.153,27.41,38.602,48.193,35.322,81.339,88.828,80.684,76.162,91.841,83.136,83.665,21.538,23.723,34.752,30.566,39.216,33.129,30.487,45.569,60.05,40.22,48.49,60.573,55.286,51.698,0.4347,0.5653,0.0,1.0,0.0,30.0,57.0,60.0,36.0,30.0,57.0,60.0,36.0,-30.0,-57.0,-60.0,36.0,0.9727943024983072,0.9486379042055,0.2622106440752399,1.156061671658528,-1.1925060872641822,-0.5910617370410208,0.5789069903384713,0.8410054008094929,-0.488262682951845,-0.8207236745362733,-0.7595945531635704,-0.8410054008094929,0.1945886921332851,0.19254363301698618,-0.7388278591321127,0.1154048674660433,-0.65939925169226,1.2672046003784994,-0.560620534239321
profile_0315,593.5,627.5,34.0,34.0,593.5,0.7233333333333334,0.75,0.8,0.8,0.85,4,-13.0,61.0,68.28,47.95,56.836,62.724,49.971,44.098,54.976,16.346,20.096,23.752,26.49,26.086,20.982,22.292,26.183,37.26,47.482,40.013,46.392,41.801,39.855,10.674,17.549,8.803,3.754,12.233,13.594,11.101,9.049,32.121,15.606,30.118,20.869,3.566,18.555,0.3732,0.6268,0.0,1.0,0.0,27.0,37.0,30.0,42.0,27.0,37.0,30.0,42.0,-27.0,-37.0,-30.0,42.0,1.476797271755175,0.3933793380338894,-1.0242090084859563,0.5624971253623645,-0.2808986870492722,-0.7891829896804691,-0.5894219508087971,-0.6843973817953916,-0.1183667110186292,-0.7485827128131902,-0.3086627911193019,0.6843973817953916,0.3571976270636069,1.1960283653530703,-1.5039462534978398,-1.1330817242649502,-1.1684889043494446,-0.3556329371428709,0.2807304054808192
profile_0316,502.75,522.5,19.75,38.25,502.75,0.6983333333333333,0.7,0.75,0.8250000000000001,0.875,4,-3.25,39.0,55.194,76.5,82.708,71.958,65.47,74.389,71.037,86.078,77.848,78.148,79.156,78.845,81.339,80.235,44.326,46.079,58.535,49.801,44.377,69.378,52.083,43.111,43.294,37.786,32.956,19.105,31.48,34.622,74.216,86.041,75.887,99.74,100.0,79.509,85.899,0.3218,0.6782,0.0,0.0,1.0,37.0,50.0,33.0,33.0,-37.0,50.0,33.0,33.0,37.0,-50.0,-33.0,33.0,0.854507891346185,-0.8879865839006129,-0.5589082830914811,-0.1573577499329828,0.3216892554656682,-0.1287788142156415,0.1699918609369273,-0.5318571035349031,-0.673210668918453,0.7904244706125783,-0.6017684364480765,0.5318571035349031,0.1132842246681242,-0.18376314160904542,-0.5756294396179126,1.4037459930066314,1.095377691499768,0.09732431939242502,0.9197306155742215
profile_0318,462.5,512.25,49.75,49.75,462.5,0.7616666666666667,0.775,0.875,0.8,0.8,4,-17.75,29.0,86.142,92.949,95.222,90.347,77.429,90.168,88.709,80.741,88.302,71.845,89.871,88.797,90.07,84.938,15.291,30.269,8.814,16.805,3.352,5.568,13.35,26.982,40.5,46.31,35.085,23.058,15.659,31.265,79.357,65.765,73.271,60.16,83.219,92.655,75.738,0.3301,0.6699,0.0,1.0,0.0,27.0,75.0,33.0,64.0,27.0,75.0,33.0,64.0,-27.0,-75.0,-33.0,64.0,0.5785062653245668,2.3581404183334493,0.7001407385641578,1.358126198057222,-0.5744671718642432,-0.7891829896804691,1.630403037371013,-0.5318571035349031,1.2379185194031623,-0.7485827128131902,-1.1654331390034125,0.5318571035349031,0.953430388474787,-0.8109410993190981,-0.7081220863674095,1.0209842557294198,1.2791266275279136,-1.337447795211894,1.6228257972422746
profile_0326,456.75,503.5,46.75,46.75,456.75,0.74,0.75,0.8500000000000001,0.6000000000000001,0.65,4,-19.25,44.0,49.977,50.451,59.174,63.878,46.342,39.229,51.508,60.378,64.833,69.063,62.596,65.396,51.769,62.339,63.21,58.435,61.42,64.664,60.552,48.121,59.4,36.865,51.274,45.337,53.931,49.691,40.392,46.248,61.461,81.228,61.803,68.722,86.413,78.983,73.102,0.4192,0.5808,0.0,1.0,0.0,37.0,60.0,35.0,55.0,37.0,60.0,35.0,55.0,-37.0,-60.0,-35.0,55.0,0.5390774616071928,1.2476232859902168,0.3716931676974694,1.2065778032582015,-0.667173009174234,-0.1287788142156415,0.7541563315105616,-0.4301635846945775,0.6830745615033386,-0.9890525852234666,-0.8272343174702107,0.4301635846945775,0.7095169860793042,0.12982583724598093,-0.11677942141426348,0.9216869484306569,0.3961705983337684,0.3683652292770145,0.1427531482363191
profile_0333,456.0,482.5,26.5,42.5,456.0,0.7316666666666667,0.725,0.8250000000000001,0.8,0.85,4,-10.0,26.0,18.388,5.618,12.442,16.252,10.751,27.713,15.194,79.155,62.363,95.948,84.598,82.812,81.991,81.144,56.823,54.194,60.655,71.289,73.89,57.838,62.448,35.925,21.778,38.042,39.137,39.307,18.662,32.142,63.959,61.174,52.924,52.012,68.224,59.537,59.638,0.3671,0.6329,0.0,0.0,1.0,32.0,70.0,35.0,33.0,-32.0,70.0,35.0,33.0,32.0,-70.0,-35.0,33.0,0.5339345741657963,0.8205013120120531,-0.0936075576970058,0.1836261383648132,-0.0954870124292905,-0.4589809019480553,1.338320802084196,-0.4301635846945775,-0.673210668918453,0.6701895344074402,-1.052700198492345,0.4301635846945775,0.1132842246681242,-0.9990944866321139,-0.6735090237521848,0.41450221949645955,1.1308928483888994,0.48127115975784396,-1.3020294698654058
profile_0337,554.25,602.75,48.5,48.5,554.25,0.74,0.75,0.8500000000000001,0.7,0.7125,4,-30.0,53.0,7.48,2.431,0.0,6.321,0.0,0.0,2.705,55.019,34.427,44.248,55.867,49.046,54.761,48.895,49.962,40.975,35.223,38.285,34.333,36.969,39.291,0.213,0.0,4.611,0.0,0.0,3.666,1.415,55.322,52.734,45.711,67.884,50.972,45.651,53.046,0.2486,0.7514,1.0,0.0,0.0,64.0,30.0,63.0,37.0,64.0,30.0,63.0,37.0,-64.0,-30.0,-63.0,37.0,1.2076528289887525,1.2476232859902168,0.5632875840363709,1.2949810335576302,-1.3315648432291685,1.6543124595393928,-0.9983370802103412,0.9935456790699814,-0.4266133542963091,-1.6383212407312129,-0.1508366744038078,-0.9935456790699814,0.2216901812883387,0.6942859991850283,-1.8862291776609696,0.16618361186616937,-0.1290942742927232,-0.3765249793971976,-1.798914696430159
profile_0338,585.75,626.75,41.0,41.0,585.75,0.74,0.75,0.8500000000000001,0.8,0.8,4,-18.5,63.0,81.605,76.762,73.331,90.23,73.96,62.882,76.462,69.479,73.252,80.357,57.48,70.521,78.663,71.625,88.053,94.245,79.247,77.63,83.179,92.635,85.832,24.214,13.065,23.483,13.686,15.154,12.93,17.089,27.931,29.649,27.969,25.192,18.99,17.972,24.617,0.2657,0.7343,0.0,1.0,0.0,38.0,36.0,45.0,45.0,38.0,36.0,45.0,45.0,-38.0,-36.0,-45.0,45.0,1.42365410152741,1.2476232859902168,-0.25783134313035,0.916110046560079,-0.6208200905192386,-0.0627383966691588,-0.6478383978661606,0.0783040095070507,0.0665812749479787,-1.0130995724644942,-0.2861162030170884,-0.0783040095070507,0.4385020945287678,1.321463956895081,-1.2676144189026695,-0.9047280532311487,0.758980000833739,1.3474759754939705,1.1355687414540985
profile_0341,105.25,124.25,19.0,37.5,105.25,0.7066666666666667,0.7,0.8,0.65,0.6,4,-9.0,18.0,17.004,44.763,39.909,45.523,37.682,40.123,37.5,43.221,45.85,54.28,51.944,38.973,34.694,44.827,36.057,38.851,20.51,24.197,38.763,34.175,32.092,53.13,52.499,47.884,39.687,40.384,44.46,46.34,62.488,58.181,69.154,42.812,41.989,50.601,54.204,0.5473,0.4527,0.0,1.0,0.0,37.0,35.0,58.0,20.0,-37.0,35.0,58.0,20.0,37.0,-35.0,-58.0,20.0,-1.8712224525940189,-0.4608646099224435,-0.6410201758081532,-0.195244848632738,-0.0336831208892966,-0.1287788142156415,-0.706254844923524,0.7393118819691673,-1.4746519414404209,0.7904244706125783,-0.263569614914875,-0.7393118819691673,-0.2390351343475731,-1.5008368528001559,-0.11314840458347572,0.20980511484491274,-0.28803339225200403,-0.643194859164747,-0.4145667535747996
profile_0342,268.25,279.75,11.5,27.5,268.25,0.7066666666666667,0.725,0.775,0.6000000000000001,0.5249999999999999,4,2.5,77.0,60.161,50.642,51.669,50.06,54.101,72.777,56.569,30.528,33.997,50.858,30.616,49.013,47.609,40.437,65.736,62.316,65.554,80.089,72.946,75.901,70.424,68.869,75.157,54.482,66.941,67.316,69.957,67.12,31.175,27.049,30.686,43.515,20.834,30.88,30.69,0.5278,0.4722,0.0,0.0,1.0,32.0,25.0,25.0,28.0,-32.0,25.0,25.0,28.0,32.0,-25.0,-25.0,28.0,-0.7535015819971554,-0.4608646099224435,-1.7358454120304478,-0.5741158356302892,0.6770616318206331,-0.4589809019480553,-1.2904193154971582,-0.9386311788962056,-0.981457312196133,0.6701895344074402,-0.0381037338927407,0.9386311788962056,-0.0222232211071439,2.1995130976891546,0.706987788283532,-0.6759600155887409,-0.45955323685407923,0.7767231615672586,0.3441092321216754
profile_0343,267.0,312.0,45.0,45.0,267.0,0.74,0.75,0.8500000000000001,0.575,0.525,4,-16.0,26.0,10.094,28.323,31.191,16.737,18.561,19.836,20.79,60.291,66.759,74.682,60.325,69.027,74.704,67.631,22.779,20.951,15.819,11.925,6.716,12.914,15.184,92.718,78.642,81.05,81.316,68.385,82.621,80.789,26.783,37.233,28.548,43.317,21.342,29.911,31.189,0.6483,0.3517,0.0,1.0,0.0,53.0,33.0,36.0,58.0,53.0,33.0,36.0,58.0,-53.0,-33.0,-36.0,58.0,-0.7620730610661498,1.2476232859902168,0.1800987513585678,1.1181745729587729,-0.4663103616692539,0.9278678665280824,-0.8230877390382508,-0.3793168252744147,0.8680225474699466,-1.3738043810799088,-0.2184764387104481,0.3793168252744147,0.7908214535444652,-0.9990944866321139,1.2464700606752128,-0.6571628394346882,0.6029321057675229,-1.269511615257222,-1.0793879671144764
profile_0344,165.25,160.5,-4.75,26.25,165.25,0.7233333333333334,0.725,0.8250000000000001,0.8,0.725,4,-7.75,26.0,50.609,38.193,68.976,41.023,61.051,47.595,51.241,17.949,19.827,7.897,19.755,16.336,33.44,19.201,36.842,59.387,42.758,51.248,50.136,57.993,49.728,68.982,67.763,44.599,57.013,51.002,56.617,57.663,63.016,54.163,44.73,49.78,50.324,43.727,50.957,0.6455,0.3545,1.0,0.0,0.0,37.0,20.0,23.0,25.0,-37.0,20.0,23.0,-25.0,37.0,-20.0,-23.0,-25.0,-1.45979145728229,0.3933793380338894,-1.8726985665582347,-1.3950029741249836,0.0435717435356957,-0.1287788142156415,-1.5825015507839753,-1.0403246977365312,-1.1664052981627409,0.7904244706125783,0.0746292066183264,1.0403246977365312,-1.4586021463249867,-0.9990944866321139,0.33374293862312304,0.08749162592265056,-1.2892560660043453,0.010088930192178014,0.13213033171836003
profile_0354,295.25,337.5,42.25,42.25,295.25,0.7233333333333334,0.725,0.8250000000000001,0.675,0.675,4,-13.25,41.0,50.937,37.104,31.711,38.628,35.274,38.808,38.744,65.246,56.578,67.617,53.439,73.714,49.974,61.095,75.184,78.162,92.532,83.673,71.238,75.978,79.461,47.378,53.899,60.25,75.423,66.574,74.656,63.03,55.529,58.901,59.109,59.196,54.258,56.129,57.187,0.5212,0.4788,0.0,0.0,1.0,30.0,19.0,62.0,58.0,30.0,19.0,62.0,58.0,-30.0,-19.0,-62.0,58.0,-0.5683576341068775,0.3933793380338894,-0.1209781886025632,0.9792552110596708,-0.2963496599342707,-0.5910617370410208,-1.6409179978413386,0.9426989196498186,0.8680225474699466,-0.8207236745362733,0.0971757947205398,-0.9426989196498186,0.7908214535444652,-0.058327550067034876,0.545565409610478,0.32217380516062194,0.34756679726657447,1.111477391801922,-0.3650731814836352
profile_0356,140.25,155.5,15.25,48.25,140.25,0.6591666666666667,0.625,0.7250000000000001,0.775,0.6749999999999999,4,-32.75,18.0,70.188,51.371,37.331,52.337,29.379,41.884,47.082,37.587,33.707,44.549,30.709,31.998,51.006,38.259,100.0,100.0,80.867,100.0,92.801,100.0,95.611,42.435,43.293,67.854,66.068,56.968,48.201,54.137,38.307,21.438,31.736,41.968,36.483,19.822,31.625,0.6213,0.3787,0.0,0.0,1.0,31.0,57.0,70.0,35.0,-31.0,57.0,70.0,-35.0,31.0,-57.0,-70.0,-35.0,-1.631221038662177,-2.8954598615979843,0.5359169531308136,-0.3846803421315136,-1.5015255449641516,-0.525021319494538,0.5789069903384713,1.349472995011121,-0.549912011607381,0.6461425471664125,-0.7595945531635704,-1.349472995011121,-1.7296170378755231,-1.5008368528001559,0.19458027182576665,-0.6407388538571994,-0.5446489593013045,1.7097158357866318,-0.033338933817936484
profile_0359,244.5,259.75,15.25,47.75,244.5,0.7066666666666667,0.7,0.8,0.775,0.725,4,21.25,42.0,49.842,37.262,37.034,40.96,61.371,41.836,44.717,40.687,45.453,26.712,40.701,33.195,16.484,33.872,61.386,66.532,65.437,73.809,81.495,84.043,72.117,28.622,31.463,18.453,52.157,35.653,30.423,32.795,0.0,18.333,0.0,7.869,1.037,8.932,6.029,0.5019,0.4981,1.0,0.0,0.0,37.0,28.0,53.0,73.0,-37.0,-28.0,53.0,73.0,37.0,28.0,-53.0,73.0,-0.9163596843080482,-0.4608646099224435,0.4811756913196988,-0.3846803421315136,1.8358845981955183,-0.1287788142156415,-1.1151699743250678,0.4850780848683532,1.7927624773029862,0.7904244706125783,1.156865435524571,-0.4850780848683532,1.1973437908702698,0.004390245703970386,-0.647736697768443,-1.6049322823925316,-0.7160515921644718,0.8394363309583491,-0.1274324209526664
profile_0362,358.25,385.5,27.25,52.25,358.25,0.69,0.7,0.75,0.8,0.75,4,6.25,66.0,67.052,51.464,53.854,63.038,52.407,57.27,57.514,19.546,38.324,48.645,41.102,29.52,32.854,34.999,66.476,78.328,87.891,58.653,60.961,66.823,69.856,86.345,87.768,85.866,96.991,91.624,89.992,89.764,28.86,31.774,40.021,51.71,49.391,52.9,42.443,0.659,0.341,1.0,0.0,0.0,50.0,69.0,23.0,67.0,-50.0,69.0,23.0,67.0,50.0,-69.0,-23.0,67.0,-0.1363550890295621,-1.3151085578787765,0.9738470476197316,0.2215132370645683,0.9088262250956102,0.7297466138886342,1.2799043550268323,-1.0403246977365312,1.4228665053697704,1.1030353047459376,-1.0301536103901316,1.0403246977365312,1.034734855939948,1.5096173442080967,1.6006915395482344,-0.23322812913868013,-0.6720190489146907,0.7556829488004895,0.3817068411459121
profile_0369,450.5,477.5,27.0,60.5,450.5,0.7066666666666667,0.7,0.8,0.65,0.6,4,3.0,38.0,36.262,3.986,26.049,14.25,22.628,21.382,20.759,8.824,8.368,5.201,14.354,20.011,15.936,12.116,26.247,27.255,17.316,17.628,14.309,28.918,21.945,36.747,23.351,24.158,26.719,19.808,33.023,27.301,76.954,91.128,80.997,79.675,82.383,83.96,82.516,0.465,0.535,1.0,0.0,0.0,67.0,60.0,55.0,60.0,-67.0,60.0,55.0,60.0,67.0,-60.0,-55.0,60.0,0.4962200662622211,-0.4608646099224435,1.8770778675031248,0.20888420416465,0.70796357759063,1.852433712178841,0.7541563315105616,0.5867716037086789,0.9913212047810184,1.5118340878434071,-0.8272343174702107,-0.5867716037086789,0.8450244318545724,-0.24648093738005067,-0.8645715506852545,1.2763094260143268,-1.5660711227254622,-1.019066406602075,-1.08062132783379
profile_0374,595.5,620.25,24.75,42.25,595.5,0.74,0.75,0.8500000000000001,0.8125,0.85,4,-42.25,72.0,13.784,8.187,18.895,13.623,26.765,22.509,17.294,98.765,86.797,99.646,100.0,100.0,90.693,95.984,70.998,79.902,71.401,73.232,80.19,81.067,76.132,62.522,56.357,66.432,63.068,61.141,71.136,63.443,28.025,24.939,22.892,30.712,18.978,18.03,23.929,0.3916,0.6084,1.0,0.0,0.0,37.0,34.0,63.0,35.0,37.0,34.0,63.0,-35.0,-37.0,-34.0,-63.0,-35.0,1.490511638265566,1.2476232859902168,-0.1209781886025632,0.0952229080653846,-2.088662514594094,-0.1287788142156415,-0.7646712919808873,0.9935456790699814,-0.549912011607381,-0.9890525852234666,-0.2410230268126616,-0.9935456790699814,-1.7296170378755231,1.8859241188341282,0.5618655177747739,-0.9306448011148927,1.710700250187258,0.9881624828220401,-1.2184792275893244
profile_0376,521.5,556.5,35.0,35.0,521.5,0.7424999999999999,0.75,0.8500000000000001,0.8,0.85,4,-6.5,37.0,61.703,43.488,54.052,58.539,52.949,48.122,53.142,47.7,50.545,50.847,45.327,47.423,51.391,48.872,87.018,91.206,84.664,95.536,85.796,70.813,85.839,39.601,53.134,42.384,64.149,47.934,63.018,51.703,80.185,60.32,57.654,59.284,51.673,67.583,62.783,0.5052,0.4948,1.0,0.0,0.0,28.0,27.0,28.0,57.0,28.0,27.0,28.0,57.0,-28.0,-27.0,-28.0,57.0,0.9830800773811004,1.3757598781836635,-0.9147264848637268,0.613013256962038,0.120826607960688,-0.7231425721339863,-1.1735864213824314,-0.7860909006357172,0.8063732188144105,-0.7726297000542179,-0.0831969100971675,0.7860909006357172,0.7637199643894115,-0.30919873315105595,0.09851619610688818,0.5329733998661901,-0.1299928976243515,1.3477352738907442,0.20776319389304154
profile_0378,587.0,605.0,18.0,35.5,587.0,0.7066666666666667,0.7,0.8,0.8,0.75,4,0.0,45.0,77.684,89.706,78.636,80.826,65.197,74.191,77.707,91.653,83.859,93.809,91.562,92.008,81.291,89.03,88.322,93.312,89.911,67.663,89.532,92.113,86.809,18.479,32.378,28.605,15.787,40.752,22.474,26.412,80.924,70.862,83.044,95.477,88.156,87.771,84.372,0.2494,0.7506,0.0,1.0,0.0,37.0,35.0,34.0,36.0,37.0,-35.0,34.0,36.0,-37.0,35.0,-34.0,36.0,1.4322255805964044,-0.4608646099224435,-0.8599852230526122,-0.2457609802324115,0.5225519029706484,-0.1287788142156415,-0.706254844923524,-0.4810103441147403,-0.488262682951845,-0.9890525852234666,1.3146915522400653,0.4810103441147403,0.1945886921332851,0.19254363301698618,-0.8996582241914514,1.3462243737937287,1.4390034393984585,1.3836666231579373,1.185102099374918
