profile_id,component_type,component_name,component_key,ontology_group,contribution,susceptibility_index_pct
profile_0136,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.07050363490088389,62.0
profile_0136,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.026719889786440985,62.0
profile_0136,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.03137555563976169,62.0
profile_0136,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.10165286557825463,62.0
profile_0136,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.3253472496532188,62.0
profile_0136,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,62.0
profile_0136,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,62.0
profile_0136,group,Demographics: Age,demographics__age,Demographics: Age,1.1053908227742681,62.0
profile_0136,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.7176128572631211,62.0
profile_0136,group,Personality: Openness,personality__openness,Personality: Openness,-0.07050363490088389,62.0
profile_0136,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.026719889786440985,62.0
profile_0136,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.03137555563976169,62.0
profile_0136,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.10165286557825463,62.0
profile_0136,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.3253472496532188,62.0
profile_0136,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,62.0
profile_0138,term,Age Years,profile_cont_age_years_z,Demographics: Age,-1.1089337420780323,16.0
profile_0138,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.5861959915264889,16.0
profile_0138,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.006480778941846507,16.0
profile_0138,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.06524819034702892,16.0
profile_0138,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.1194666655318083,16.0
profile_0138,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.26314967599571876,16.0
profile_0138,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.06457273657239436,16.0
profile_0138,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,16.0
profile_0138,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,16.0
profile_0138,group,Demographics: Age,demographics__age,Demographics: Age,-1.1089337420780323,16.0
profile_0138,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.5861959915264889,16.0
profile_0138,group,Personality: Openness,personality__openness,Personality: Openness,-0.006480778941846507,16.0
profile_0138,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.06524819034702892,16.0
profile_0138,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.1194666655318083,16.0
profile_0138,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.26314967599571876,16.0
profile_0138,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.06457273657239436,16.0
profile_0138,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,16.0
profile_0142,term,Age Years,profile_cont_age_years_z,Demographics: Age,0.573952927209716,78.0
profile_0142,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,1.559329856316042,78.0
profile_0142,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.010657138854111693,78.0
profile_0142,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.09539022771670204,78.0
profile_0142,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.43416858873104264,78.0
profile_0142,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.43533686142519173,78.0
profile_0142,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.1298813447866397,78.0
profile_0142,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,78.0
profile_0142,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,78.0
profile_0142,group,Demographics: Age,demographics__age,Demographics: Age,0.573952927209716,78.0
profile_0142,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,1.559329856316042,78.0
profile_0142,group,Personality: Openness,personality__openness,Personality: Openness,0.010657138854111693,78.0
profile_0142,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.09539022771670204,78.0
profile_0142,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.43416858873104264,78.0
profile_0142,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.43533686142519173,78.0
profile_0142,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.1298813447866397,78.0
profile_0142,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,78.0
profile_0151,term,Age Years,profile_cont_age_years_z,Demographics: Age,-0.6660688291075723,82.0
profile_0151,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,1.545162238820271,82.0
profile_0151,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.05736006789468139,82.0
profile_0151,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.08124144341082028,82.0
profile_0151,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.2912858834905074,82.0
profile_0151,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.21336009832913272,82.0
profile_0151,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.1774830416188537,82.0
profile_0151,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,1.5214673584754999,82.0
profile_0151,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,82.0
profile_0151,group,Demographics: Age,demographics__age,Demographics: Age,-0.6660688291075723,82.0
profile_0151,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,1.545162238820271,82.0
profile_0151,group,Personality: Openness,personality__openness,Personality: Openness,0.05736006789468139,82.0
profile_0151,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.08124144341082028,82.0
profile_0151,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.2912858834905074,82.0
profile_0151,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.21336009832913272,82.0
profile_0151,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.1774830416188537,82.0
profile_0151,group,Demographics: Sex,demographics__sex,Demographics: Sex,1.5214673584754999,82.0
profile_0152,term,Age Years,profile_cont_age_years_z,Demographics: Age,1.8139746835270043,34.0
profile_0152,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,-0.9256911898079025,34.0
profile_0152,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.05121611289366718,34.0
profile_0152,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.06039765001472678,34.0
profile_0152,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.2451354230271803,34.0
profile_0152,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.16696065253914943,34.0
profile_0152,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.29255496961324956,34.0
profile_0152,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,34.0
profile_0152,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,34.0
profile_0152,group,Demographics: Age,demographics__age,Demographics: Age,1.8139746835270043,34.0
profile_0152,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,-0.9256911898079025,34.0
profile_0152,group,Personality: Openness,personality__openness,Personality: Openness,0.05121611289366718,34.0
profile_0152,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.06039765001472678,34.0
profile_0152,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.2451354230271803,34.0
profile_0152,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.16696065253914943,34.0
profile_0152,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.29255496961324956,34.0
profile_0152,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,34.0
profile_0154,term,Age Years,profile_cont_age_years_z,Demographics: Age,0.21966099683334794,32.0
profile_0154,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,-0.5348952579479606,32.0
profile_0154,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.05902109232363369,32.0
profile_0154,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.07294160900089378,32.0
profile_0154,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.5007825632611627,32.0
profile_0154,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.4579695728267375,32.0
profile_0154,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.04810760858598655,32.0
profile_0154,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,32.0
profile_0154,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,32.0
profile_0154,group,Demographics: Age,demographics__age,Demographics: Age,0.21966099683334794,32.0
profile_0154,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,-0.5348952579479606,32.0
profile_0154,group,Personality: Openness,personality__openness,Personality: Openness,0.05902109232363369,32.0
profile_0154,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.07294160900089378,32.0
profile_0154,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.5007825632611627,32.0
profile_0154,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.4579695728267375,32.0
profile_0154,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.04810760858598655,32.0
profile_0154,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,32.0
profile_0159,term,Age Years,profile_cont_age_years_z,Demographics: Age,-2.1718095332071368,44.0
profile_0159,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,1.101220293546391,44.0
profile_0159,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.01257731980170276,44.0
profile_0159,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.041587604406907314,44.0
profile_0159,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.0974621695381849,44.0
profile_0159,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.1782717559229306,44.0
profile_0159,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.608197911989563,44.0
profile_0159,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,44.0
profile_0159,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,44.0
profile_0159,group,Demographics: Age,demographics__age,Demographics: Age,-2.1718095332071368,44.0
profile_0159,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,1.101220293546391,44.0
profile_0159,group,Personality: Openness,personality__openness,Personality: Openness,-0.01257731980170276,44.0
profile_0159,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.041587604406907314,44.0
profile_0159,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.0974621695381849,44.0
profile_0159,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.1782717559229306,44.0
profile_0159,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.608197911989563,44.0
profile_0159,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,44.0
profile_0162,term,Age Years,profile_cont_age_years_z,Demographics: Age,0.21966099683334794,46.0
profile_0162,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,1.1698599576207285,46.0
profile_0162,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.022458671537165104,46.0
profile_0162,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.02780810671070288,46.0
profile_0162,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.313623983122603,46.0
profile_0162,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.3152789221405237,46.0
profile_0162,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.3803076629039394,46.0
profile_0162,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,46.0
profile_0162,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-1.4651324506655654,46.0
profile_0162,group,Demographics: Age,demographics__age,Demographics: Age,0.21966099683334794,46.0
profile_0162,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,1.1698599576207285,46.0
profile_0162,group,Personality: Openness,personality__openness,Personality: Openness,0.022458671537165104,46.0
profile_0162,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.02780810671070288,46.0
profile_0162,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.313623983122603,46.0
profile_0162,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.3152789221405237,46.0
profile_0162,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.3803076629039394,46.0
profile_0162,group,Demographics: Sex,demographics__sex,Demographics: Sex,-1.4651324506655654,46.0
profile_0166,term,Age Years,profile_cont_age_years_z,Demographics: Age,1.7254017009329123,92.0
profile_0166,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.6136937318877383,92.0
profile_0166,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.013763529844168907,92.0
profile_0166,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.02307683809616463,92.0
profile_0166,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.2544426976576425,92.0
profile_0166,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.37428392871111466,92.0
profile_0166,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.018212823135803826,92.0
profile_0166,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,1.5214673584754999,92.0
profile_0166,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,92.0
profile_0166,group,Demographics: Age,demographics__age,Demographics: Age,1.7254017009329123,92.0
profile_0166,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.6136937318877383,92.0
profile_0166,group,Personality: Openness,personality__openness,Personality: Openness,0.013763529844168907,92.0
profile_0166,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.02307683809616463,92.0
profile_0166,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.2544426976576425,92.0
profile_0166,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.37428392871111466,92.0
profile_0166,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.018212823135803826,92.0
profile_0166,group,Demographics: Sex,demographics__sex,Demographics: Sex,1.5214673584754999,92.0
profile_0169,term,Age Years,profile_cont_age_years_z,Demographics: Age,1.5482557357447282,88.0
profile_0169,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.7733062501775297,88.0
profile_0169,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.06376012043748544,88.0
profile_0169,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.03571634017113325,88.0
profile_0169,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.33836402895169804,88.0
profile_0169,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.09183533015363071,88.0
profile_0169,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.32925656775055046,88.0
profile_0169,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,88.0
profile_0169,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,88.0
profile_0169,group,Demographics: Age,demographics__age,Demographics: Age,1.5482557357447282,88.0
profile_0169,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.7733062501775297,88.0
profile_0169,group,Personality: Openness,personality__openness,Personality: Openness,-0.06376012043748544,88.0
profile_0169,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.03571634017113325,88.0
profile_0169,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.33836402895169804,88.0
profile_0169,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.09183533015363071,88.0
profile_0169,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.32925656775055046,88.0
profile_0169,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,88.0
profile_0171,term,Age Years,profile_cont_age_years_z,Demographics: Age,0.13108801423925592,74.0
profile_0171,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,1.3419999997553027,74.0
profile_0171,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,0.03715858478455056,74.0
profile_0171,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,0.05201280111295544,74.0
profile_0171,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.0643222509752718,74.0
profile_0171,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.3631705034395751,74.0
profile_0171,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.18139235971618523,74.0
profile_0171,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,74.0
profile_0171,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,74.0
profile_0171,group,Demographics: Age,demographics__age,Demographics: Age,0.13108801423925592,74.0
profile_0171,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,1.3419999997553027,74.0
profile_0171,group,Personality: Openness,personality__openness,Personality: Openness,0.03715858478455056,74.0
profile_0171,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,0.05201280111295544,74.0
profile_0171,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.0643222509752718,74.0
profile_0171,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.3631705034395751,74.0
profile_0171,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.18139235971618523,74.0
profile_0171,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,74.0
profile_0184,term,Age Years,profile_cont_age_years_z,Demographics: Age,-0.3117768987312042,70.0
profile_0184,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.2684714661595123,70.0
profile_0184,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.037849057038884124,70.0
profile_0184,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.06063532916244464,70.0
profile_0184,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.28827704555439937,70.0
profile_0184,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.5376018606746865,70.0
profile_0184,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.33431568528827366,70.0
profile_0184,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,70.0
profile_0184,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,70.0
profile_0184,group,Demographics: Age,demographics__age,Demographics: Age,-0.3117768987312042,70.0
profile_0184,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.2684714661595123,70.0
profile_0184,group,Personality: Openness,personality__openness,Personality: Openness,-0.037849057038884124,70.0
profile_0184,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.06063532916244464,70.0
profile_0184,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.28827704555439937,70.0
profile_0184,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.5376018606746865,70.0
profile_0184,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.33431568528827366,70.0
profile_0184,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,70.0
profile_0201,term,Age Years,profile_cont_age_years_z,Demographics: Age,-0.9317877768898483,18.0
profile_0201,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,-0.6247514526563586,18.0
profile_0201,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.04165748321576372,18.0
profile_0201,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.025702387319351337,18.0
profile_0201,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,-0.07701893857261115,18.0
profile_0201,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,-0.4255656418867689,18.0
profile_0201,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.013061721642848842,18.0
profile_0201,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,18.0
profile_0201,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,18.0
profile_0201,group,Demographics: Age,demographics__age,Demographics: Age,-0.9317877768898483,18.0
profile_0201,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,-0.6247514526563586,18.0
profile_0201,group,Personality: Openness,personality__openness,Personality: Openness,-0.04165748321576372,18.0
profile_0201,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.025702387319351337,18.0
profile_0201,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,-0.07701893857261115,18.0
profile_0201,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,-0.4255656418867689,18.0
profile_0201,group,Composite: Resilience,composite__resilience,Composite: Resilience,0.013061721642848842,18.0
profile_0201,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,18.0
profile_0213,term,Age Years,profile_cont_age_years_z,Demographics: Age,2.0796936313092806,60.0
profile_0213,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,-1.295759129568121,60.0
profile_0213,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.04961999995344854,60.0
profile_0213,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.016474150658372235,60.0
profile_0213,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.10288683158265302,60.0
profile_0213,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.07244950561981728,60.0
profile_0213,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,-0.39649683902465405,60.0
profile_0213,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,0.0,60.0
profile_0213,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,60.0
profile_0213,group,Demographics: Age,demographics__age,Demographics: Age,2.0796936313092806,60.0
profile_0213,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,-1.295759129568121,60.0
profile_0213,group,Personality: Openness,personality__openness,Personality: Openness,-0.04961999995344854,60.0
profile_0213,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.016474150658372235,60.0
profile_0213,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.10288683158265302,60.0
profile_0213,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.07244950561981728,60.0
profile_0213,group,Composite: Resilience,composite__resilience,Composite: Resilience,-0.39649683902465405,60.0
profile_0213,group,Demographics: Sex,demographics__sex,Demographics: Sex,0.0,60.0
profile_0215,term,Age Years,profile_cont_age_years_z,Demographics: Age,0.839671874991992,96.0
profile_0215,term,Big Five Neuroticism Mean %,profile_cont_big_five_neuroticism_mean_pct_z,Personality: Neuroticism,0.4201277854615309,96.0
profile_0215,term,Big Five Openness To Experience Mean %,profile_cont_big_five_openness_to_experience_mean_pct_z,Personality: Openness,-0.023318917006612573,96.0
profile_0215,term,Big Five Conscientiousness Mean %,profile_cont_big_five_conscientiousness_mean_pct_z,Personality: Conscientiousness,-0.06942356475657417,96.0
profile_0215,term,Big Five Extraversion Mean %,profile_cont_big_five_extraversion_mean_pct_z,Personality: Extraversion,0.33598236585591773,96.0
profile_0215,term,Big Five Agreeableness Mean %,profile_cont_big_five_agreeableness_mean_pct_z,Personality: Agreeableness,0.3945478451493047,96.0
profile_0215,term,Resilience Index,profile_cont_resilience_index_z,Composite: Resilience,0.3083302179354226,96.0
profile_0215,term,Sex Female,profile_cat__profile_cat_sex_Female,Demographics: Sex,1.5214673584754999,96.0
profile_0215,term,Sex Other,profile_cat__profile_cat_sex_Other,Demographics: Sex,-0.0,96.0
profile_0215,group,Demographics: Age,demographics__age,Demographics: Age,0.839671874991992,96.0
profile_0215,group,Personality: Neuroticism,personality__neuroticism,Personality: Neuroticism,0.4201277854615309,96.0
profile_0215,group,Personality: Openness,personality__openness,Personality: Openness,-0.023318917006612573,96.0
profile_0215,group,Personality: Conscientiousness,personality__conscientiousness,Personality: Conscientiousness,-0.06942356475657417,96.0
profile_0215,group,Personality: Extraversion,personality__extraversion,Personality: Extraversion,0.33598236585591773,96.0
profile_0215,group,Personality: Agreeableness,personality__agreeableness,Personality: Agreeableness,0.3945478451493047,96.0
